Date,Open,High,Low,Close,Volume
2020-10-09,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,100
2020-10-13,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0
2020-10-14,9.699999809265137,9.699999809265137,9.640000343322754,9.699999809265137,10400
2020-10-15,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0
2020-10-16,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0
2020-10-19,9.668000221252441,9.668000221252441,9.668000221252441,9.668000221252441,100
2020-10-20,9.649999618530273,9.6899995803833,9.600000381469727,9.6899995803833,366800
2020-10-21,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0
2020-10-22,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0
2020-10-23,9.699999809265137,9.699999809265137,9.600000381469727,9.649999618530273,401400
2020-10-26,9.67199993133545,9.67199993133545,9.619999885559082,9.628999710083008,6400
2020-10-27,9.649999618530273,9.649999618530273,9.630000114440918,9.630000114440918,17600
2020-10-28,9.609999656677246,9.630000114440918,9.600000381469727,9.600000381469727,203000
2020-10-29,9.621000289916992,9.649999618530273,9.621000289916992,9.649999618530273,300
2020-10-30,9.635000228881836,9.635000228881836,9.539999961853027,9.600000381469727,203200
2020-11-02,9.949999809265137,9.949999809265137,9.569999694824219,9.600000381469727,11500
2020-11-03,9.59000015258789,9.640000343322754,9.59000015258789,9.619999885559082,1400
2020-11-04,9.619999885559082,9.670000076293945,9.597000122070312,9.670000076293945,50100
2020-11-05,9.585000038146973,9.670000076293945,9.585000038146973,9.670000076293945,4300
2020-11-06,9.664999961853027,9.664999961853027,9.609999656677246,9.619999885559082,3700
2020-11-09,9.630000114440918,9.630000114440918,9.609999656677246,9.609999656677246,39000
2020-11-10,9.689000129699707,9.710000038146973,9.640000343322754,9.649999618530273,2800
2020-11-11,9.67199993133545,9.6899995803833,9.649999618530273,9.649999618530273,2600
2020-11-12,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0
2020-11-13,9.789999961853027,9.789999961853027,9.649999618530273,9.649999618530273,900
2020-11-16,9.6850004196167,10.0,9.65999984741211,10.0,364300
2020-11-17,9.699999809265137,9.770000457763672,9.6899995803833,9.720000267028809,585300
2020-11-18,9.699999809265137,9.699999809265137,9.65999984741211,9.6899995803833,3400
2020-11-19,9.800000190734863,9.800000190734863,9.65999984741211,9.739999771118164,1064600
2020-11-20,9.699999809265137,9.829999923706055,9.699999809265137,9.829999923706055,1100
2020-11-23,9.829999923706055,9.829999923706055,9.829999923706055,9.829999923706055,0
2020-11-24,9.699999809265137,9.729999542236328,9.649999618530273,9.718999862670898,1100
2020-11-25,9.75,9.75,9.680000305175781,9.729999542236328,6000
2020-11-27,9.6899995803833,9.75,9.6899995803833,9.75,2300
2020-11-30,9.75,9.850000381469727,9.730999946594238,9.850000381469727,67900
2020-12-01,9.770000457763672,9.800000190734863,9.75,9.800000190734863,18300
2020-12-02,9.850000381469727,9.850000381469727,9.75,9.760000228881836,24200
