Date,Open,High,Low,Close,Volume
2020-05-18,9.97189998626709,9.989999771118164,9.920000076293945,9.930000305175781,81799
2020-05-19,10.0,10.0,9.899999618530273,9.920000076293945,315059
2020-05-20,9.970000267028809,9.971199989318848,9.90999984741211,9.9399995803833,28810
2020-05-21,9.9399995803833,9.9399995803833,9.90999984741211,9.9399995803833,91087
2020-05-22,9.90999984741211,9.920000076293945,9.90999984741211,9.90999984741211,80541
2020-05-26,9.90999984741211,9.90999984741211,9.899999618530273,9.899999618530273,261582
2020-05-27,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,3336
2020-05-28,9.90999984741211,9.960399627685547,9.90999984741211,9.9399995803833,8890
2020-05-29,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,1045
2020-06-01,9.9399995803833,9.9399995803833,9.930000305175781,9.930000305175781,16769
2020-06-02,9.970000267028809,9.979999542236328,9.970000267028809,9.979999542236328,7070
2020-06-03,9.960000038146973,9.979999542236328,9.960000038146973,9.975000381469727,18793
2020-06-04,9.970000267028809,9.979999542236328,9.9399995803833,9.9399995803833,62803
2020-06-05,9.9399995803833,9.970000267028809,9.9399995803833,9.949999809265137,12450
2020-06-08,9.9399995803833,9.970000267028809,9.9399995803833,9.969799995422363,964
2020-06-09,9.970199584960938,9.970199584960938,9.9399995803833,9.9399995803833,59513
2020-06-10,9.970000267028809,9.979999542236328,9.9399995803833,9.960000038146973,53192
2020-06-11,10.039999961853027,10.039999961853027,9.960200309753418,9.960200309753418,1478
2020-06-12,10.699999809265137,10.699999809265137,9.99489974975586,10.079999923706055,2099
2020-06-15,10.0,10.0,9.949999809265137,9.949999809265137,100770
2020-06-16,9.949999809265137,10.6899995803833,9.949999809265137,10.170000076293945,43635
2020-06-17,10.6899995803833,10.869999885559082,10.25,10.420000076293945,453626
2020-06-18,10.390000343322754,10.510000228881836,10.359999656677246,10.5,195317
2020-06-19,10.5,10.949999809265137,10.484999656677246,10.5,12319
2020-06-22,10.148099899291992,10.148099899291992,10.148099899291992,10.148099899291992,520
2020-06-23,10.25,10.600000381469727,10.25,10.4399995803833,4692
2020-06-24,10.449999809265137,10.5,10.140000343322754,10.5,1770
2020-06-25,10.5,10.5,10.5,10.5,1120
2020-06-26,10.40999984741211,10.449999809265137,10.40999984741211,10.449999809265137,1040
2020-06-29,10.5,10.545000076293945,10.4399995803833,10.545000076293945,60843
2020-06-30,10.600000381469727,10.680000305175781,10.5,10.5,18950
2020-07-01,10.229999542236328,10.229999542236328,10.199999809265137,10.20009994506836,2015
2020-07-02,10.229999542236328,10.649999618530273,10.220000267028809,10.649999618530273,5135
2020-07-06,10.649999618530273,10.839799880981445,10.649999618530273,10.649999618530273,1762
2020-07-07,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,0
2020-07-08,10.390000343322754,10.390000343322754,10.390000343322754,10.390000343322754,129
2020-07-09,10.300000190734863,10.430000305175781,10.300000190734863,10.350000381469727,509
2020-07-10,10.489999771118164,10.75,10.489999771118164,10.550000190734863,38190
2020-07-13,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,0
2020-07-14,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,0
2020-07-15,10.600000381469727,10.640000343322754,10.600000381469727,10.625,2811
2020-07-16,10.75,11.0,10.649999618530273,10.680000305175781,4607
2020-07-17,10.6899995803833,10.699999809265137,10.420000076293945,10.600000381469727,10269
2020-07-20,10.600000381469727,10.714699745178223,10.519200325012207,10.714699745178223,1421
2020-07-21,10.430000305175781,10.600000381469727,10.430000305175781,10.600000381469727,560
2020-07-22,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,0
2020-07-23,10.520000457763672,10.520000457763672,10.520000457763672,10.520000457763672,2502
2020-07-24,10.520000457763672,10.520000457763672,10.520000457763672,10.520000457763672,0
2020-07-27,10.65999984741211,10.65999984741211,10.640000343322754,10.640000343322754,52550
2020-07-28,11.699999809265137,11.699999809265137,10.850000381469727,10.850000381469727,220
2020-07-29,10.841899871826172,10.841899871826172,10.841899871826172,10.841899871826172,450
2020-07-30,10.841899871826172,10.841899871826172,10.841899871826172,10.841899871826172,0
2020-07-31,10.800000190734863,10.800000190734863,10.420000076293945,10.529999732971191,3359
2020-08-03,10.5,10.500100135803223,10.449999809265137,10.45009994506836,6542
2020-08-04,11.569999694824219,11.569999694824219,10.529999732971191,10.753700256347656,939
2020-08-05,10.753700256347656,10.753700256347656,10.753700256347656,10.753700256347656,0
2020-08-06,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,200000
2020-08-07,10.729999542236328,10.800000190734863,10.729999542236328,10.800000190734863,200540
2020-08-10,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0
2020-08-11,10.871700286865234,10.871700286865234,10.545000076293945,10.545000076293945,5307
2020-08-12,10.640000343322754,10.640000343322754,10.59000015258789,10.59000015258789,2305
2020-08-13,10.865099906921387,10.865099906921387,10.865099906921387,10.865099906921387,100
2020-08-14,10.789999961853027,10.789999961853027,10.789999961853027,10.789999961853027,128
2020-08-17,10.789999961853027,10.789999961853027,10.789999961853027,10.789999961853027,0
2020-08-18,10.800000190734863,10.949999809265137,10.239999771118164,10.239999771118164,1196
2020-08-19,10.239999771118164,10.239999771118164,10.239999771118164,10.239999771118164,0
2020-08-20,10.149999618530273,10.5,10.119999885559082,10.5,700
2020-08-21,10.649999618530273,10.680000305175781,10.600000381469727,10.680000305175781,4705
2020-08-24,10.680000305175781,10.680000305175781,10.680000305175781,10.680000305175781,0
2020-08-25,10.75,10.75,10.75,10.75,1130
2020-08-26,10.75,10.75,10.75,10.75,0
2020-08-27,10.75,10.75,10.75,10.75,0
2020-08-28,10.949999809265137,10.949999809265137,10.5,10.529999732971191,1400
2020-08-31,10.529999732971191,10.529999732971191,10.529999732971191,10.529999732971191,0
2020-09-01,10.529999732971191,10.529999732971191,10.529999732971191,10.529999732971191,0
2020-09-02,10.5,11.0,10.5,11.0,1781
2020-09-03,11.0,11.0,11.0,11.0,0
